short_term,long_term,price_range,amp_window,change_holding,amp_lo_threshold,amp_hi_threshold,mse_threshold_1,slope_threshold_1,mse_threshold_2,slope_threshold_2,price_change_threshold,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,score_250,score_500,cv_score
6.0,15.0,5.0,100.0,500.0,15.0,1.5,0.15,0.05,0.04,0.5,0.01,,29.494685681344475,,,,,,,,,29.494685681344475,6.229233538596018,24.408227369001164
6.0,15.0,5.0,100.0,500.0,15.0,2.0,0.15,0.05,0.04,0.5,0.01,,28.14332904623675,,,,,,,,,28.14332904623675,5.431043525006379,22.680068881608204
6.0,15.0,5.0,100.0,500.0,15.0,2.5,0.15,0.05,0.04,0.5,0.01,,27.177167715783426,,,,,,,,,27.177167715783426,5.223922387171418,22.042493274421467
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.005,,10.404443045343195,,,,,,,,,10.404443045343195,9.827996111836487,11.775368973658479
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.025,,11.65361708991086,,,,,,,,,11.65361708991086,27.02320830387349,12.413044009802736
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.05,,-13.917186826777517,,,,,,,,,-13.917186826777517,18.69846689636439,-4.5238279045128245
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.1,,-12.876670182140815,,,,,,,,,-12.876670182140815,18.69846689636439,-4.627508463118637
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.005,0.5,0.01,,27.694201183483322,,,,,,,,,27.694201183483322,8.32125535297547,24.305188170572823
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.01,0.5,0.01,,25.92652826677709,,,,,,,,,25.92652826677709,9.559802645801394,23.516570751027345
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.02,0.5,0.01,,26.875126368539483,,,,,,,,,26.875126368539483,7.930218196345416,23.847399529918277
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,1.0,0.01,,29.334652244672007,,,,,,,,,29.334652244672007,8.011390797323676,24.110421459045067
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,2.0,0.01,,29.334652244672007,,,,,,,,,29.334652244672007,8.011390797323676,24.110421459045067
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,4.0,0.01,,29.334652244672007,,,,,,,,,29.334652244672007,8.011390797323676,24.110421459045067
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,8.0,0.01,,29.334652244672007,,,,,,,,,29.334652244672007,8.011390797323676,24.110421459045067
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.05,0.05,0.04,0.5,0.01,,29.178074133893865,,,,,,,,,29.178074133893865,8.415595782968298,24.677851936197552
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.25,0.05,0.04,0.5,0.01,,28.87206686380409,,,,,,,,,28.87206686380409,5.868608762762825,24.215576811079853
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.05,0.04,0.5,0.01,,29.21173240974802,,,,,,,,,29.21173240974802,5.584295906607075,24.317993182449705
